targetId,strataId,cohortId,cohortType,name
112,15,112000151,TwS,Persons with Influenza diagnosis or positive test 2017-2018 with no required prior observation with Index: May 2020
113,15,113000151,TwS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with at least 365d prior observation with Index: May 2020
114,15,114000151,TwS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with no required prior observation with Index: May 2020
115,15,115000151,TwS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with at least 365d prior observation with Index: May 2020
116,15,116000151,TwS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with no required prior observation with Index: May 2020
126,15,126000151,TwS,Persons tested for SARS-CoV-2 with at least 365d prior observation with Index: May 2020
127,15,127000151,TwS,Persons tested for SARS-CoV-2 with no required prior observation with Index: May 2020
128,15,128000151,TwS,Persons tested positive for SARS-CoV-2 with at least 365d prior observation with Index: May 2020
129,15,129000151,TwS,Persons tested positive for SARS-CoV-2 with no required prior observation with Index: May 2020
130,15,130000151,TwS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with Index: May 2020
131,15,131000151,TwS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with Index: May 2020
132,15,132000151,TwS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with at least 365d prior observation with Index: May 2020
133,15,133000151,TwS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with no required prior observation with Index: May 2020
134,15,134000151,TwS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with Index: May 2020
135,15,135000151,TwS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with Index: May 2020
136,15,136000151,TwS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with Index: May 2020
137,15,137000151,TwS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with Index: May 2020
138,15,138000151,TwS,Persons hospitalized with a SARS-CoV-2 positive test with at least 365d prior observation with Index: May 2020
139,15,139000151,TwS,Persons hospitalized with a SARS-CoV-2 positive test with no required prior observation with Index: May 2020
140,15,140000151,TwS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with at least 365d prior observation with Index: May 2020
141,15,141000151,TwS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with no required prior observation with Index: May 2020
111,16,111000161,TwS,Persons with Influenza diagnosis or positive test 2017-2018 with at least 365d prior observation with Index: Jun 2020
112,16,112000161,TwS,Persons with Influenza diagnosis or positive test 2017-2018 with no required prior observation with Index: Jun 2020
113,16,113000161,TwS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with at least 365d prior observation with Index: Jun 2020
114,16,114000161,TwS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with no required prior observation with Index: Jun 2020
115,16,115000161,TwS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with at least 365d prior observation with Index: Jun 2020
116,16,116000161,TwS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with no required prior observation with Index: Jun 2020
126,16,126000161,TwS,Persons tested for SARS-CoV-2 with at least 365d prior observation with Index: Jun 2020
127,16,127000161,TwS,Persons tested for SARS-CoV-2 with no required prior observation with Index: Jun 2020
128,16,128000161,TwS,Persons tested positive for SARS-CoV-2 with at least 365d prior observation with Index: Jun 2020
129,16,129000161,TwS,Persons tested positive for SARS-CoV-2 with no required prior observation with Index: Jun 2020
130,16,130000161,TwS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with Index: Jun 2020
131,16,131000161,TwS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with Index: Jun 2020
132,16,132000161,TwS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with at least 365d prior observation with Index: Jun 2020
133,16,133000161,TwS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with no required prior observation with Index: Jun 2020
134,16,134000161,TwS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with Index: Jun 2020
135,16,135000161,TwS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with Index: Jun 2020
136,16,136000161,TwS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with Index: Jun 2020
137,16,137000161,TwS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with Index: Jun 2020
138,16,138000161,TwS,Persons hospitalized with a SARS-CoV-2 positive test with at least 365d prior observation with Index: Jun 2020
139,16,139000161,TwS,Persons hospitalized with a SARS-CoV-2 positive test with no required prior observation with Index: Jun 2020
140,16,140000161,TwS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with at least 365d prior observation with Index: Jun 2020
141,16,141000161,TwS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with no required prior observation with Index: Jun 2020
111,100,111001001,TwS,Persons with Influenza diagnosis or positive test 2017-2018 with at least 365d prior observation with  Prevalent Type 2 Diabetes Mellitus
112,100,112001001,TwS,Persons with Influenza diagnosis or positive test 2017-2018 with no required prior observation with  Prevalent Type 2 Diabetes Mellitus
113,100,113001001,TwS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with at least 365d prior observation with  Prevalent Type 2 Diabetes Mellitus
114,100,114001001,TwS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with no required prior observation with  Prevalent Type 2 Diabetes Mellitus
115,100,115001001,TwS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with at least 365d prior observation with  Prevalent Type 2 Diabetes Mellitus
116,100,116001001,TwS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with no required prior observation with  Prevalent Type 2 Diabetes Mellitus
126,100,126001001,TwS,Persons tested for SARS-CoV-2 with at least 365d prior observation with  Prevalent Type 2 Diabetes Mellitus
127,100,127001001,TwS,Persons tested for SARS-CoV-2 with no required prior observation with  Prevalent Type 2 Diabetes Mellitus
128,100,128001001,TwS,Persons tested positive for SARS-CoV-2 with at least 365d prior observation with  Prevalent Type 2 Diabetes Mellitus
129,100,129001001,TwS,Persons tested positive for SARS-CoV-2 with no required prior observation with  Prevalent Type 2 Diabetes Mellitus
130,100,130001001,TwS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent Type 2 Diabetes Mellitus
131,100,131001001,TwS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with  Prevalent Type 2 Diabetes Mellitus
132,100,132001001,TwS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent Type 2 Diabetes Mellitus
133,100,133001001,TwS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with no required prior observation with  Prevalent Type 2 Diabetes Mellitus
134,100,134001001,TwS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent Type 2 Diabetes Mellitus
135,100,135001001,TwS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with  Prevalent Type 2 Diabetes Mellitus
136,100,136001001,TwS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent Type 2 Diabetes Mellitus
137,100,137001001,TwS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with  Prevalent Type 2 Diabetes Mellitus
138,100,138001001,TwS,Persons hospitalized with a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent Type 2 Diabetes Mellitus
139,100,139001001,TwS,Persons hospitalized with a SARS-CoV-2 positive test with no required prior observation with  Prevalent Type 2 Diabetes Mellitus
140,100,140001001,TwS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent Type 2 Diabetes Mellitus
141,100,141001001,TwS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with no required prior observation with  Prevalent Type 2 Diabetes Mellitus
111,101,111001011,TwS,Persons with Influenza diagnosis or positive test 2017-2018 with at least 365d prior observation with  Prevalent hypertension
112,101,112001011,TwS,Persons with Influenza diagnosis or positive test 2017-2018 with no required prior observation with  Prevalent hypertension
113,101,113001011,TwS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with at least 365d prior observation with  Prevalent hypertension
114,101,114001011,TwS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with no required prior observation with  Prevalent hypertension
115,101,115001011,TwS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with at least 365d prior observation with  Prevalent hypertension
116,101,116001011,TwS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with no required prior observation with  Prevalent hypertension
126,101,126001011,TwS,Persons tested for SARS-CoV-2 with at least 365d prior observation with  Prevalent hypertension
127,101,127001011,TwS,Persons tested for SARS-CoV-2 with no required prior observation with  Prevalent hypertension
128,101,128001011,TwS,Persons tested positive for SARS-CoV-2 with at least 365d prior observation with  Prevalent hypertension
129,101,129001011,TwS,Persons tested positive for SARS-CoV-2 with no required prior observation with  Prevalent hypertension
130,101,130001011,TwS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent hypertension
131,101,131001011,TwS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with  Prevalent hypertension
132,101,132001011,TwS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent hypertension
133,101,133001011,TwS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with no required prior observation with  Prevalent hypertension
134,101,134001011,TwS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent hypertension
135,101,135001011,TwS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with  Prevalent hypertension
136,101,136001011,TwS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent hypertension
137,101,137001011,TwS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with  Prevalent hypertension
138,101,138001011,TwS,Persons hospitalized with a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent hypertension
139,101,139001011,TwS,Persons hospitalized with a SARS-CoV-2 positive test with no required prior observation with  Prevalent hypertension
140,101,140001011,TwS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent hypertension
141,101,141001011,TwS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with no required prior observation with  Prevalent hypertension
111,102,111001021,TwS,Persons with Influenza diagnosis or positive test 2017-2018 with at least 365d prior observation with  Prevalent chronic kidney disease
112,102,112001021,TwS,Persons with Influenza diagnosis or positive test 2017-2018 with no required prior observation with  Prevalent chronic kidney disease
113,102,113001021,TwS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with at least 365d prior observation with  Prevalent chronic kidney disease
114,102,114001021,TwS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with no required prior observation with  Prevalent chronic kidney disease
115,102,115001021,TwS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with at least 365d prior observation with  Prevalent chronic kidney disease
116,102,116001021,TwS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with no required prior observation with  Prevalent chronic kidney disease
126,102,126001021,TwS,Persons tested for SARS-CoV-2 with at least 365d prior observation with  Prevalent chronic kidney disease
127,102,127001021,TwS,Persons tested for SARS-CoV-2 with no required prior observation with  Prevalent chronic kidney disease
128,102,128001021,TwS,Persons tested positive for SARS-CoV-2 with at least 365d prior observation with  Prevalent chronic kidney disease
129,102,129001021,TwS,Persons tested positive for SARS-CoV-2 with no required prior observation with  Prevalent chronic kidney disease
130,102,130001021,TwS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent chronic kidney disease
131,102,131001021,TwS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with  Prevalent chronic kidney disease
132,102,132001021,TwS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent chronic kidney disease
133,102,133001021,TwS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with no required prior observation with  Prevalent chronic kidney disease
134,102,134001021,TwS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent chronic kidney disease
135,102,135001021,TwS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with  Prevalent chronic kidney disease
136,102,136001021,TwS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent chronic kidney disease
137,102,137001021,TwS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with  Prevalent chronic kidney disease
138,102,138001021,TwS,Persons hospitalized with a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent chronic kidney disease
139,102,139001021,TwS,Persons hospitalized with a SARS-CoV-2 positive test with no required prior observation with  Prevalent chronic kidney disease
140,102,140001021,TwS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent chronic kidney disease
141,102,141001021,TwS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with no required prior observation with  Prevalent chronic kidney disease
111,103,111001031,TwS,Persons with Influenza diagnosis or positive test 2017-2018 with at least 365d prior observation with  Prevalent end stage renal disease
112,103,112001031,TwS,Persons with Influenza diagnosis or positive test 2017-2018 with no required prior observation with  Prevalent end stage renal disease
113,103,113001031,TwS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with at least 365d prior observation with  Prevalent end stage renal disease
114,103,114001031,TwS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with no required prior observation with  Prevalent end stage renal disease
115,103,115001031,TwS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with at least 365d prior observation with  Prevalent end stage renal disease
116,103,116001031,TwS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with no required prior observation with  Prevalent end stage renal disease
126,103,126001031,TwS,Persons tested for SARS-CoV-2 with at least 365d prior observation with  Prevalent end stage renal disease
127,103,127001031,TwS,Persons tested for SARS-CoV-2 with no required prior observation with  Prevalent end stage renal disease
128,103,128001031,TwS,Persons tested positive for SARS-CoV-2 with at least 365d prior observation with  Prevalent end stage renal disease
129,103,129001031,TwS,Persons tested positive for SARS-CoV-2 with no required prior observation with  Prevalent end stage renal disease
130,103,130001031,TwS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent end stage renal disease
131,103,131001031,TwS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with  Prevalent end stage renal disease
132,103,132001031,TwS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent end stage renal disease
133,103,133001031,TwS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with no required prior observation with  Prevalent end stage renal disease
134,103,134001031,TwS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent end stage renal disease
135,103,135001031,TwS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with  Prevalent end stage renal disease
136,103,136001031,TwS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent end stage renal disease
137,103,137001031,TwS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with  Prevalent end stage renal disease
138,103,138001031,TwS,Persons hospitalized with a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent end stage renal disease
139,103,139001031,TwS,Persons hospitalized with a SARS-CoV-2 positive test with no required prior observation with  Prevalent end stage renal disease
140,103,140001031,TwS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent end stage renal disease
141,103,141001031,TwS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with no required prior observation with  Prevalent end stage renal disease
111,104,111001041,TwS,Persons with Influenza diagnosis or positive test 2017-2018 with at least 365d prior observation with  Prevalent heart disease
112,104,112001041,TwS,Persons with Influenza diagnosis or positive test 2017-2018 with no required prior observation with  Prevalent heart disease
113,104,113001041,TwS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with at least 365d prior observation with  Prevalent heart disease
114,104,114001041,TwS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with no required prior observation with  Prevalent heart disease
115,104,115001041,TwS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with at least 365d prior observation with  Prevalent heart disease
116,104,116001041,TwS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with no required prior observation with  Prevalent heart disease
126,104,126001041,TwS,Persons tested for SARS-CoV-2 with at least 365d prior observation with  Prevalent heart disease
127,104,127001041,TwS,Persons tested for SARS-CoV-2 with no required prior observation with  Prevalent heart disease
128,104,128001041,TwS,Persons tested positive for SARS-CoV-2 with at least 365d prior observation with  Prevalent heart disease
129,104,129001041,TwS,Persons tested positive for SARS-CoV-2 with no required prior observation with  Prevalent heart disease
130,104,130001041,TwS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent heart disease
131,104,131001041,TwS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with  Prevalent heart disease
132,104,132001041,TwS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent heart disease
133,104,133001041,TwS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with no required prior observation with  Prevalent heart disease
134,104,134001041,TwS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent heart disease
135,104,135001041,TwS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with  Prevalent heart disease
136,104,136001041,TwS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent heart disease
137,104,137001041,TwS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with  Prevalent heart disease
138,104,138001041,TwS,Persons hospitalized with a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent heart disease
139,104,139001041,TwS,Persons hospitalized with a SARS-CoV-2 positive test with no required prior observation with  Prevalent heart disease
140,104,140001041,TwS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent heart disease
141,104,141001041,TwS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with no required prior observation with  Prevalent heart disease
111,105,111001051,TwS,Persons with Influenza diagnosis or positive test 2017-2018 with at least 365d prior observation with  Prevalent malignant neoplasm excluding non-melanoma skin cancer
112,105,112001051,TwS,Persons with Influenza diagnosis or positive test 2017-2018 with no required prior observation with  Prevalent malignant neoplasm excluding non-melanoma skin cancer
113,105,113001051,TwS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with at least 365d prior observation with  Prevalent malignant neoplasm excluding non-melanoma skin cancer
114,105,114001051,TwS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with no required prior observation with  Prevalent malignant neoplasm excluding non-melanoma skin cancer
115,105,115001051,TwS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with at least 365d prior observation with  Prevalent malignant neoplasm excluding non-melanoma skin cancer
116,105,116001051,TwS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with no required prior observation with  Prevalent malignant neoplasm excluding non-melanoma skin cancer
126,105,126001051,TwS,Persons tested for SARS-CoV-2 with at least 365d prior observation with  Prevalent malignant neoplasm excluding non-melanoma skin cancer
127,105,127001051,TwS,Persons tested for SARS-CoV-2 with no required prior observation with  Prevalent malignant neoplasm excluding non-melanoma skin cancer
128,105,128001051,TwS,Persons tested positive for SARS-CoV-2 with at least 365d prior observation with  Prevalent malignant neoplasm excluding non-melanoma skin cancer
129,105,129001051,TwS,Persons tested positive for SARS-CoV-2 with no required prior observation with  Prevalent malignant neoplasm excluding non-melanoma skin cancer
130,105,130001051,TwS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent malignant neoplasm excluding non-melanoma skin cancer
131,105,131001051,TwS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with  Prevalent malignant neoplasm excluding non-melanoma skin cancer
132,105,132001051,TwS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent malignant neoplasm excluding non-melanoma skin cancer
133,105,133001051,TwS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with no required prior observation with  Prevalent malignant neoplasm excluding non-melanoma skin cancer
134,105,134001051,TwS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent malignant neoplasm excluding non-melanoma skin cancer
135,105,135001051,TwS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with  Prevalent malignant neoplasm excluding non-melanoma skin cancer
136,105,136001051,TwS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent malignant neoplasm excluding non-melanoma skin cancer
137,105,137001051,TwS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with  Prevalent malignant neoplasm excluding non-melanoma skin cancer
138,105,138001051,TwS,Persons hospitalized with a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent malignant neoplasm excluding non-melanoma skin cancer
139,105,139001051,TwS,Persons hospitalized with a SARS-CoV-2 positive test with no required prior observation with  Prevalent malignant neoplasm excluding non-melanoma skin cancer
140,105,140001051,TwS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent malignant neoplasm excluding non-melanoma skin cancer
141,105,141001051,TwS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with no required prior observation with  Prevalent malignant neoplasm excluding non-melanoma skin cancer
111,106,111001061,TwS,Persons with Influenza diagnosis or positive test 2017-2018 with at least 365d prior observation with  Prevalent Human immunodeficiency virus infection
112,106,112001061,TwS,Persons with Influenza diagnosis or positive test 2017-2018 with no required prior observation with  Prevalent Human immunodeficiency virus infection
113,106,113001061,TwS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with at least 365d prior observation with  Prevalent Human immunodeficiency virus infection
114,106,114001061,TwS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with no required prior observation with  Prevalent Human immunodeficiency virus infection
115,106,115001061,TwS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with at least 365d prior observation with  Prevalent Human immunodeficiency virus infection
116,106,116001061,TwS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with no required prior observation with  Prevalent Human immunodeficiency virus infection
126,106,126001061,TwS,Persons tested for SARS-CoV-2 with at least 365d prior observation with  Prevalent Human immunodeficiency virus infection
127,106,127001061,TwS,Persons tested for SARS-CoV-2 with no required prior observation with  Prevalent Human immunodeficiency virus infection
128,106,128001061,TwS,Persons tested positive for SARS-CoV-2 with at least 365d prior observation with  Prevalent Human immunodeficiency virus infection
129,106,129001061,TwS,Persons tested positive for SARS-CoV-2 with no required prior observation with  Prevalent Human immunodeficiency virus infection
130,106,130001061,TwS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent Human immunodeficiency virus infection
131,106,131001061,TwS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with  Prevalent Human immunodeficiency virus infection
132,106,132001061,TwS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent Human immunodeficiency virus infection
133,106,133001061,TwS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with no required prior observation with  Prevalent Human immunodeficiency virus infection
134,106,134001061,TwS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent Human immunodeficiency virus infection
135,106,135001061,TwS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with  Prevalent Human immunodeficiency virus infection
136,106,136001061,TwS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent Human immunodeficiency virus infection
137,106,137001061,TwS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with  Prevalent Human immunodeficiency virus infection
138,106,138001061,TwS,Persons hospitalized with a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent Human immunodeficiency virus infection
139,106,139001061,TwS,Persons hospitalized with a SARS-CoV-2 positive test with no required prior observation with  Prevalent Human immunodeficiency virus infection
140,106,140001061,TwS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent Human immunodeficiency virus infection
141,106,141001061,TwS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with no required prior observation with  Prevalent Human immunodeficiency virus infection
111,107,111001071,TwS,Persons with Influenza diagnosis or positive test 2017-2018 with at least 365d prior observation with  Prevalent Hepatitis C
112,107,112001071,TwS,Persons with Influenza diagnosis or positive test 2017-2018 with no required prior observation with  Prevalent Hepatitis C
113,107,113001071,TwS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with at least 365d prior observation with  Prevalent Hepatitis C
114,107,114001071,TwS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with no required prior observation with  Prevalent Hepatitis C
115,107,115001071,TwS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with at least 365d prior observation with  Prevalent Hepatitis C
116,107,116001071,TwS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with no required prior observation with  Prevalent Hepatitis C
126,107,126001071,TwS,Persons tested for SARS-CoV-2 with at least 365d prior observation with  Prevalent Hepatitis C
127,107,127001071,TwS,Persons tested for SARS-CoV-2 with no required prior observation with  Prevalent Hepatitis C
128,107,128001071,TwS,Persons tested positive for SARS-CoV-2 with at least 365d prior observation with  Prevalent Hepatitis C
129,107,129001071,TwS,Persons tested positive for SARS-CoV-2 with no required prior observation with  Prevalent Hepatitis C
130,107,130001071,TwS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent Hepatitis C
131,107,131001071,TwS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with  Prevalent Hepatitis C
132,107,132001071,TwS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent Hepatitis C
133,107,133001071,TwS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with no required prior observation with  Prevalent Hepatitis C
